ids,names,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,monthly_listeners
7LcebruTyhagDPSZjX15Pm,olga wojciechowska,25,1967,"polish experimental, spectra",2015,2021,4,1,17507
4LM7PNYtQtrHXnfQYr16mx,maison2500,25,6349,nigerian hip hop,2018,2023,18,1,4173
6HbFnvkO1zsyxqyyfbNRwL,jeff kaale,41,48285,kenyan alternative,2017,2024,20,1,217446
0rTeZQSxEg1XzZ1dFz6Moz,surf gang,41,21760,cloud rap,2021,2023,20,1,172428
7aDsgRYwyCrJDUT0u1kyUV,luceros el ojo daltónico,26,7910,rock,2010,2023,14,4,8161
7EcjqSnL1awRaPLVZe7GyU,ede inhoff,33,106,classical trumpet,2016,2016,1,31,129752
2KZg3nhux6qabtWZ7LulnW,kuolema,0,122,finnish hardcore,2003,2003,1,8,23
0q7ftSuEwaqPMGCvdvj4mn,officina meccanica,0,1156,italian progressive rock,2008,2008,1,8,56
3azKf6nXrUCI1RLZkX4Aj6,h.1,46,8611,"lo-fi beats, lo-fi study",2018,2024,20,1,424177
1gMDCRotRvYg6WUxhWJmid,满舒克,41,27710,chinese hip hop,2019,2023,20,2,173710
6S6ll1Wa6FYvAgThEBX6qJ,cólera,28,34622,"brazilian hardcore, brazilian punk, brazilian punk rock",1982,2023,20,4,14608
42T6Xeg0MJkzucL33OdvWA,songhammer,9,1095,rock,2013,2018,5,4,2177
6hXJi521q0IVKWFukZ2ruf,two tricky,3,148,sunnlensk tonlist,2001,2001,1,3,722
07bpF4lRJXBtPFMyX4S3yq,go west young man,1,90,pop,2009,2012,2,12,127
2zoWzEYq3k6A2Gtopd7gUb,sordid ordeal,3,542,australian psych,2020,2024,6,3,267
7bjHzqnMSYi84ljh01L8DM,佐伯ユウスケ,33,7813,shonen,2017,2022,13,6,63781
2aMYfhweGlfp6qj9r6OGUO,vincent peirani,35,17450,french jazz,2010,2023,20,1,66322
36MNlF8VWubbH8DcdI2qh2,arthur deep,8,998,"progressive breaks, progressive trance house",2008,2024,18,6,2170
7ncLJy8VbYnYcUOLBxB4x9,matt beilis,25,5195,viral pop,2010,2023,20,1,26074
3L0jGhGmIRkxM7PU3IURvm,lars andreas haug band,0,72,jazz,2013,2019,2,9,40
6773ky4QOcaF5cZ4TcxaUf,borgo pass,0,404,southern metal,2011,2013,3,5,82
0mnxsBXJFbVCocWDZXIhLr,archnemesis,13,7549,glitch hop,2010,2020,7,5,4932
3KffLKKImYcBiwvzTdCk1d,miazma,26,4871,"corrosion, gothic rock",2011,2019,3,1,18372
60JnsFVGbyznmdovxTyIEh,gethen jenkins,29,12281,roots americana,2017,2019,7,6,48013
6l7R1jntPahGxwJt7Tky8h,obongjayar,62,92095,experimental r&b,2019,2023,20,1,4650261
29fVAQGPYv364YjafzbcNh,κόρε. ύδρο.,32,14185,greek indie,2003,2013,5,15,29818
5XMnJOQbE6OuOvcV8fn3Wg,dave wang,51,177219,"c-pop, classic mandopop",1993,2023,20,10,460420
488eyBeNd9H3P66qNjojVT,technoplanet,17,2582,rhythm game,2019,2023,6,5,5928
2gXOOKY8mmJG6iwHrTq9gp,jawad ahmad,57,211942,"classic pakistani pop, modern bollywood",2000,2023,20,1,3439491
5RoKqxBXfBhlk2sZ7mUZWx,footsteps,8,1069,house,2011,2023,18,2,2434
5Y99HxXDOgGQ6diwjV7HDj,alla rakha,23,10546,"hindustani classical, hindustani instrumental, indian classical, tabla",1944,2020,20,8,12898
738OS3zrCO782uDiUN9pet,lee ann womack,55,745879,"contemporary country, country, country dawn, country road",1997,2023,18,1,1854771
3Uvzk4iffO4mvchgRNJjbs,audiojack,31,33049,"deep disco house, house, minimal tech house, minimal techno",2011,2024,20,1,72979
23TsZp8huaixFFF78vRnNO,government issue,35,25557,"dc hardcore, hardcore punk, punk",2012,2012,20,13,98286
5mnU5U5E804SgVQ3NfYUSq,pöllöt,3,837,finnish indie,2014,2020,7,5,646
70f4vFtOhsib1hFL9ScHHM,dj tr!p,15,271,dance,2022,2024,20,1,210
5ut4S6Y5pM2jR72TAmAl1V,kristopher carter,28,1775," blues , dance , indie , blues ",2011,2024,16,1,31729
4tKDbO7kCjxMYZA3ptNXSj,taranatiriça,9,1287,rock gaucho,2012,2012,1,2,3047
0hhvDmsytaCSGf0aHHBlcZ,exekution,0,56,metal catala,2018,2018,1,10,14
4Xqfu74FUnmBMe9V13QTUX,vyva melinkolya,24,6435,american shoegaze,2018,2023,10,5,12485
4rHKnftV4bGiZZgdjj9MhK,we are standard,13,11192,spanish indie rock,2007,2014,16,5,6263
7s42rQM2gFAhEDSqd7ck5C,mojado,36,2286,grupero romantico,2003,2009,7,3,145516
1yYauJUIOPG36bLj2FFQAF,operahouse,0,184,deep indie rock,2007,2007,1,2,43
679bh9aOPasg9egwIAJKU7,purplehaze,28,4112," rock , latin ",2020,2024,20,1,27034
3Mv2LWIIrvxUKyqnXX1CSD,cressida,27,2958,"canterbury scene, italian progressive rock, psychedelic blues-rock",1970,1971,2,12,27451
3g2yaL04Uapb5fxmwsUZgV,kylie morgan,55,118634,"contemporary country, country pop, modern country pop",2018,2024,18,1,1712016
5TnQc2N1iKlFjYD7CPGvFc,day6,67,3203202,"k-pop, k-pop boy group",2017,2024,20,2,2705244
6EcpgZnQhBHbiIfyQPGiGu,mindsight,16,1793,munich electronic,2018,2024,20,2,9909
3jY4iYgecDJ4k9stowXNDC,nocaute,3,495,"rap baixada fluminense, samba-rock",1999,2001,2,12,377
1ryIDQiTzFFxHmmjijqghs,drew seeley,43,192072,post-teen pop,2011,2023,20,5,385192
777xtkxkofjsQUHXKlGnMS,taming the shrew,0,153,german stoner rock,2017,2021,3,11,32
5u8V8ixzEKcIjWxNbNOHvI,hajj,20,5138,house,2017,2024,19,1,13992
0gNcNW0BtmIXQeDmoZPO76,human temple,1,279,"finnish hard rock, melodic hard rock",2004,2004,1,11,140
0kXAnE4pbMxme8h4PQndfa,dj coach,22,3780,underground amapiano,2016,2023,15,2,25906
3JDnwrAqfEfuIWCF5TvKNH,belkıs akkale,32,16054,"arabesk, turkish folk",1987,2014,20,15,95829
2FSYs9dEFVRoRk9JsYrEhE,jaul,36,6692,greek underground rap,2020,2024,10,1,34375
7FWTKsIrRo9hVTB4wAjH1h,ritmo tribale,13,4607,italian alternative,1988,2020,9,1,2477
6hcX2tZ3i49xhA8QZ1dkql,5 year plan,2,701,lafayette indie,2020,2022,3,1,547
1VqLuj2Y91AT1DcjjZO8O9,the bad seed,22,2166,"boom bap, underground boom bap",2010,2023,20,1,5351
4gocL2mlvwlI1G6TAYwQYx,rastapé,43,98727,brazilian reggae,2000,2024,20,4,346874
78eImwlMmYkZLxJRnnNqA5,stephan sechi,32,1459,old west,2005,2024,10,1,53001
0HBQuCm4YAHyb5Nlqt5vVO,the baboons,33,6992,neo-rockabilly,2008,2017,5,1,50488
4K3niUvQ8hvl8MP9H9J2hT,ryan dolan,22,4924,pop,2013,2021,20,1,19654
5dwBB4lz6Gmuo8v7cgaFli,particle kid,24,7696,indie,2017,2023,15,3,25074
0F6T2RIojmGfXSauvUfTIP,blazzaj,8,3652,romanian rock,2003,2024,3,12,680
7tOyGdC9yAlKjbGHGInb1g,tobias lilja,43,19079,swedish experimental,2003,2024,12,4,92394
7GtbrsY4LuBDQQO518vwtR,harmonica shah,11,4442,harmonica blues,2000,2023,12,10,2653
7gMXxT1WG7THZD5ADfjO2w,the outlets,4,624,"boston punk, boston rock",1999,2013,4,6,707
3dm6lDgdQh05XDHGhb9XQf,leanna crawford,50,76790,"ccm, christian indie, christian pop",2018,2024,16,6,573946
7l5MtsS995AY3RFXZyOFWa,straasha,1,62,cryptic black metal,2006,2006,1,7,7
71d58UAELThuPAZCGuKkIM,gaujarts,14,1910,latvian indie,2009,2021,4,6,3149
2gLKxTZLPJlTAoPTi6dwoJ,pretty balanced,23,11884,"cello, columbus ohio indie, dark cabaret, steampunk",2006,2008,2,19,16924
5x5aoKBB8MuJRoV7fjTFAx,mickey newbury,26,11059,outlaw country,1968,2012,11,2,29450
4ya5A9ae5bc42tm9ywjXmB,stina girs,12,4326,finnish pop,2011,2019,10,1,3662
3QIsPy2frIi1NjjQzGCDrC,los crema paraiso,13,6652,"venezuelan indie, venezuelan rock",2013,2017,3,1,6199
5OG4S2qn54NS8AAw5dCbgN,farid ortiz,49,699718,vallenato,1985,2023,20,1,310175
2kG1HBhqba49nSNiN92pVg,bellhead,2,535,traditional,2019,2023,10,1,270
4xoagEDlimvrKewBHswAPf,sirena riley,0,203," jazz , pop , choir , modern ",2020,2020,3,1,5
3Tu4Wo86sDWbbfeojXdd73,eberhard rink,20,792,"german ccm, german worship",2004,2021,2,12,4122
5jcIIICg01zIq8InYieJ5w,hundred reasons,35,27067,uk post-hardcore,2000,2023,18,3,111490
4v0D49goEdstHHCMMlbpt1,najim arshad,55,491491,"filmi, malayalam pop, mollywood",2013,2024,20,1,1513542
7enc8y57J9xcPixlwac4iM,saskwatch,19,14869,australian indie,2012,2017,9,1,13038
2hugzg4VCIq0ti3MuIdsJM,the ecstatics,0,1," soul , new wave ",2023,2023,1,1,0
6YKakdDoPh24tOSOY6BVqc,red animal war,5,2960,emo punk,2001,2006,3,11,711
5YBd6QiWRiskaRMcXI2Qtj,mario kirlis,30,21671,belly dance,1991,2020,20,8,40880
2R4nfBv5p3mzbUuFjc2GZA,glassmouth,12,372,lion city hardcore,2018,2023,6,1,3066
6UaYVZHa4gmjroNhpJiRWN,we like we,6,685,danish experimental,2014,2019,5,1,1084
3OTjFTXsRC6G3NtTVoRgQZ,queco,28,26075,"pop flamenco, rumba",1970,2017,17,2,35748
53UXMZxwzQyV4j7tZaVF58,sandro silva,48,95479,"big room, dutch house, electro house, progressive electro house",2021,2024,20,2,757464
5i84V8Zk7YqCN6xxb7SWgw,samantha jade,40,103532,"australian pop, australian talent show",2012,2023,20,1,230732
7JDLoKsINBy7eqLJ8CSwAU,anticappella,15,3605,"hardcore techno, hip house",2009,2022,15,2,7797
2ISMfPtVzHc9jDDVPUEHDa,phil harris,51,13232,movie tunes,1972,2023,3,1,1202721
5PR7gW8AD0g1BM2CTWGOiD,radiowellen,0,12,pop,2020,2020,2,1,0
2GYNQEI2sXXlbcpJ0qcBPM,germaine sablon,13,570,vintage chanson,2023,2023,1,1,7761
5x8sDeGS7ry9PNQng6hlGQ,trepac,20,1568,danish hip hop,2010,2024,20,1,4155
1cHkkMjmwxo6PTuqR3VWLM,birkii,4,589,electrofox,2012,2022,2,1,1077
2dmKeby7UGSfbbxX5y5aAu,bret bollinger,28,3523,"reggae rock, west coast reggae",2018,2023,15,1,34791
0QqQebTAG9ZUK8mpS84XVn,justin wilson,11,1579,house,1973,2021,5,2,1683
1tTQcokfKcsCxZaHF2pIhw,bailey rushlow,49,22485,acoustic cover,2018,2024,20,1,569850
5D2vpXIfVHqiZ6Oy2MrMPp,persone,5,1541,esperanto,1991,2009,5,9,300
31cvPCTwxqNl84W1pMYUtv,katty heath,33,3256,vocal trance,2012,2024,20,3,61259
4GQjlgD9hATF4hb2BUsUiO,hyaena,0,190," ambient , metal ",2013,2019,4,5,20
4RuHZlNsi9RQOSUvt7O23J,left arm tan,2,545," country , rock , americana ",2010,2024,17,4,260
4kEhUJAZGkFY1Q3dL08kQE,sonic trip,1,164," country , house ",2000,2023,20,1,158
6UIrFKbkNoxAcj0RgXDfDW,mika stoltzman,12,251,jazz,2013,2023,9,1,6659
7pkvorn3YsGlnO8gTpPXw9,mindphaser,0,54,ambient,2019,2024,12,6,39
1fJkXIMCY0TdHpAwGQBKx6,sebastian gava,1,589,rock,2009,2022,7,1,101
5bZ6SCODPiXKzF2wb8K78X,forever preach,0,17,jazz,2023,2023,1,1,2
339X1stTGhPQ9NgYo4biAp,the wrenfields,0,30,country,2001,2010,3,13,4
7lsnwlX6puQ7lcpSEpJbZE,kilo kish,43,160136,"alternative r&b, escape room",2012,2023,17,2,222421
1Ev2QFjQTMQlEHrqfJu6VJ,highrider,0,283,"gothenburg metal, swedish heavy metal",2016,2018,6,1,67
2KPBTHCrPB3fadEyx2mppD,dorsal atlântica,2,4783,"brazilian metal, brazilian thrash metal",2023,2023,1,1,566
4RgSfziJvGTEJoOU77Xntl,timo alakotila,11,534,"finnish folk, nordic folk",2007,2024,8,10,1285
3opEhp6tLG4SOgtt8Z9atz,augustin dumay,24,1782,violin,1998,2023,20,9,17293
7kCwRQTZ0LVt6j3i56LliA,mestre jogo de dentro,25,2349,capoeira,1999,2017,6,29,4709
2Xm0EpTky7bodT0GZBVdeI,dj foe,0,43,bouncy house,2007,2007,1,3,137
3IAQ6JspwRCPY06WXnaguc,kamauu,53,182520,downtempo bass,2017,2024,20,1,850596
1dNAH6pOWH5TQXhszDc8N3,opium flirt,15,723,estonian pop,2007,2020,10,3,5142
79sRi66xzFCmmNHZAT2sQr,omar naber,14,1042,slovenian pop,2005,2023,20,1,4804
6vqTjL4A7YqHAdTwcnBoTm,red & white crowd,2,259,voetbal,2002,2002,1,2,837
1dAW4QdA9RFwMhcMzH0uuw,ella ja aleksi,29,6680,musiikkia lapsille,2004,2011,9,1,41134
1V3jYAIMM5gGFc1VayGGUH,the jokerr,35,38750,"country rap, horrorcore",2011,2024,20,1,53146
2pMdEjYT6hChYxk01MdZ3v,sammy dread,14,13859,"old school dancehall, roots reggae",1995,2024,18,1,3700
0x2UsqHWuuMOm3UV4kyzpZ,pinkan mambo,44,73656,"dangdut, indonesian pop",2006,2022,9,1,593435
6QXqARXg4hZ3oAUitm2gU0,julian wassermann,29,16292,"deep techno, munich electronic",2021,2024,20,1,66883
1EpFqT6NDw9figBAzjts2m,zex model,0,538,modern ebm,2016,2016,1,4,99
57xPD2CfuwxN6Ld7rf2iLG,vanilla acoustic,32,62361,"k-indie, korean pop",2012,2022,20,1,66267
0OIot2D0iGPmrdLbGJE348,house of amber,3,75,house,2016,2017,6,1,33
1qRPzNqWxaXA0kLCvK34oM,mike griego,22,4049,"dark progressive house, deep progressive house, focus trance, house argentino",2016,2024,20,4,19492
1o2hMTWCD7pQRx7iy1FLzZ,acid vatican,1,532,modern ebm,2018,2021,2,3,158
1hCa3s0wUMA60mUkcIdRJD,plummet,25,3827,dance,2003,2004,2,3,30510
6VsZLRWhhBcUvVsvhHKi4j,kuroshio current,0,33,freeform hardcore,2007,2007,1,4,17
5mUvwBpWKrGeqkPB2Uec4E,roberta lima,15,936,bossa nova cover,2012,2012,1,10,4705
00PLVqZ4oaOmbI4lacLUBO,stiftelsen,50,235084,"classic swedish pop, swedish pop",2013,2023,14,1,444599
5SSgOewklA37OkEnb64JBs,damon buxton,14,227,classical,2007,2024,13,1,745
2q6X99CH0WLrL5YFJVOhZc,pocho la pantera,25,16206,cuarteto,1990,2016,7,1,37603
73pBfiuzMCcn2UGQTCH98u,moon bandits,11,1650,"acoustic punk, folk punk",2012,2021,6,6,2006
0sm5h6GieSMumfzCc2ZONn,charlize berg,26,20545,afrikaans,2016,2023,15,1,36922
7BqVdvWeMLlWkZAOGRPe0I,nurse with wound,24,38917,"british experimental, british industrial, experimental, experimental rock, industrial, sound collage",1991,2022,19,4,23320
3MVUFeeuR3nQEydWpAdYco,mr. strange,5,833,isle of wight indie,2011,2020,9,2,674
2MDlApvFsHUhh2Ncdm12aK,exploatör,5,787,d-beat,2019,2022,3,9,426
43Y2qDsaehzl7U9s2RtFX6,benjamin zephaniah,31,8413,"dub poetry, uk reggae",1990,2021,12,1,7568
3PFDeVkh7860QzsjdXwysy,the last 3 lines,1,603,spanish indie rock,2008,2017,6,4,96
4TUDBGKxd2TYQW1k6CRnz3,zynthetic,31,9732,future rock,2014,2024,8,2,43655
2XydEb0CjcCHeEBV1qHmaa,bernie griffen,3,160,"nz folk, nz singer-songwriter",2011,2018,5,5,687
7D7a6cnpitkgKgz4bJDYy6,lazydoll,32,4784,japanese hyperpop,2022,2024,6,1,9801
7blV5o2XsCVWaBHP8lqGyQ,kitty waters,0,16,classic female blues,2015,2015,1,4,5
2JfZOqVO6bOEwSef35TzhK,rikets,13,3123,"alternative metalcore, rap metalcore",2004,2023,6,4,1610
2IgtUwQzw5pcucOgSZdQEF,insight after doomsday,1,409,"metal catala, metalcore espanol",2014,2023,5,1,141
0gTfX03fj7QzSbBTCRbpPI,sistema negro,24,38757,"brazilian hip hop, rap nacional antigo",1993,2024,15,1,33679
6f7lvc6nLaTvShpNCJNveE,embusteros,25,5172,spanish modern rock,2016,2024,20,1,32556
61J0BktHv7PuP3tjTPYXSX,eros ramazzotti,69,2156622,"italian adult pop, mexican pop",2012,2022,20,14,6597052
5DTFlUj0LBDnKf9bzWWFjk,comet kid,17,6449,norwegian indie,2013,2018,13,1,7540
3OZbilVEv70pVSn9obri3b,twisted tongue,0,88,jazz,2009,2010,2,9,106
4KGNjRvBeqS7wDrExXVN8a,lethal bizzle,42,173804,"grime, uk hip hop",2005,2023,20,1,313911
3oONGjPFxkb1rqTtFx8fl2,tonick,38,39798,cantopop,2010,2024,20,1,106917
0W92qU6ofYTHnnTw61k9nR,delta 9,17,1286,"gabber, speedcore",2007,2018,16,4,10182
7LWHzPREhFBD9p6Wnigkli,jethimself,7,416,progressive trance house,2013,2023,14,5,1441
4J5dAuYmTTvllJTymoS3tL,walk in darkness,25,14987,"fallen angel, gothic symphonic metal, italian gothic metal, slayer, symphonic metal, symphonic power metal",2017,2024,14,1,15088
7th0L966aSIf1tWggseuId,gilles apap,12,1572,violin,1996,2022,6,17,883
0hcNEkXJ9p0fVTsuFeNbZd,hd bl4ck,22,2921,"k-rap, korean trap",2018,2024,20,2,18359
1r5s6CMKD8fAhcziQd9dNa,helldiver,0,35," metal , punk ",2023,2023,1,1,28
5JcSyYpBdqCmjJyVlKh7Yg,rebelion,56,84057,"rawstyle, xtra raw",2016,2023,20,1,784951
5KWQms4jSjzMC3P9cJUP9L,yeyo,60,19527,"perreo, urbano mexicano",2021,2024,14,1,2486395
5dh1rtqEEUXg5NqYcOmx6V,chapter xj,4,908,progressive uplifting trance,2011,2024,20,2,868
2RXsHRCnva6BsZ12SSAzcz,joséphine baker,38,38368,"cabaret, harlem renaissance",2013,2023,20,20,173929
5K5oJ8X8BLDAF1PVCRBaYq,mikser,45,19330,"polish hip hop, rap uliczny",2010,2024,5,1,160909
3pQnuyiTp6EaZWiTRmtkb6,kelly doyle,16,866,ambient,2016,2023,9,6,13045
2OmtnJTgdAAVVe6moOqecH,françois leleux,39,4503,classical oboe,1995,2022,19,1,70226
4ZDoy7AWNgQVmX7T0u0B1j,no te va gustar,68,2185865,"latin alternative, reggae uruguayo, rock en espanol, rock uruguayo",1999,2024,20,1,4818003
4uSRnl3BRYemcEt1s07kO0,melt downer,0,472,rock,2017,2021,6,1,71
49MJPq2GVQXBL0T0SfWauD,nekrovault,3,3123,"german death metal, new wave of osdm",2018,2021,3,4,450
1JK7CE0ig3GPpTVIzFMgfJ,gaye bykers on acid,7,2224,grebo,2001,2021,20,4,1071
1hIMnRye51lifBy0mV2jdE,llŷr williams,15,609,british classical piano,2016,2024,20,15,4969
5Qi4Bb7a8C0a00NZcA77L0,d12,65,3061185,"detroit hip hop, gangster rap, hip hop",2000,2023,10,4,4428715
2WQAhTKFpxj786xOoeXRIs,will starr,1,273,traditional scottish folk,2002,2013,3,18,124
2srEewBNMqpGckxpkW8moh,avalanche party,7,3724,english indie rock,2016,2023,13,5,1428
7MWngXBR8GtRx6n2C1b7Re,chiqui pineda,33,16826,classic opm,1996,1996,1,9,117965
0XsUpXJlAFYPuH6QWhTcP2,gran torino,3,721,knoxville indie,1996,2020,8,5,419
6DSgiEGO7rSPIq4KFrkE2b,emily keener,19,2373,deep talent show,2015,2020,10,1,10198
0ickpEuqDiPEVppjsLiFSI,vinterbris,0,438,melodic black metal,2014,2017,2,2,38
1eDJci45Pb42HLWeYP5SSF,luomo,18,9170,"finnish electronic, microhouse",2004,2020,13,3,8495
2Wp7JTqgB7q6lIky7VLiwl,illinformed,37,8635,uk alternative hip hop,2018,2024,20,14,75630
5dCuFngSPyOOnTAvrC7v2s,freddie king,49,390857,"blues, blues rock, electric blues, texas blues, traditional blues",1975,2023,20,20,644199
2orDgazBVzvwOVZa0QQUvI,toko,37,7286,"danish hip hop, danish pop",2018,2024,15,1,101156
6ez9m5lH2TPeF4D8EJAwAv,infa riot,20,13975,"oi, uk82",1982,1999,5,18,9783
3Dcy6Q8iVwAJaM6mNAu8mT,sardinia bass legalize,0,68,sardinia indie,2008,2018,4,6,24
3rKQvpb71GAZjt7s65MtKP,motochrist,2,300,glam punk,2012,2015,4,8,130
4RGcPS3EtL07RWngmanjjI,tania saleh,26,37242,"arab alternative, lebanese indie",2002,2021,9,6,36777
2q1LRGJHpFxovU8Tz6OgRn,ravi basrur,61,942313,sandalwood,2016,2024,20,2,3044476
2EuDyGDH8HMwcmWo8UzR7b,jonathan fitoussi,26,4306,modular synth,2009,2023,19,1,27775
7lmpom4dWMthrTnPYH5K8i,ramchat,9,1632,"czsk black metal, slovak metal",2013,2024,11,1,831
2xW3pBjCngD69hC1wIUgjA,axel johansson,47,740784,pop edm,2019,2023,20,1,414726
6QQSZZB94LcSTNd1hrTw5z,rvzmo,37,20585,"drill francais, rap francais",2019,2024,20,1,91337
59W1hMBHdwVLlKyq2DEGN6,fat jack,7,1942,abstract hip hop,1999,2019,5,16,1459
7AsuNV4jBQKo9efGGzxP8E,big quis,28,17031,detroit trap,1925,2024,19,1,13762
3QW3tijZxYh173V0GL7fBv,bala brothers,7,570," house , traditional , folk , gospel , choral , choir ",2006,2015,3,15,1393
5Uy8Skuxzxf38jMDTndKIU,populous,46,48646,"indie electronica, italian electronica, latintronica, pop electronico, puglia indie",2002,2023,20,4,421130
6V0wyvlcCWlmHrHwYVhdEA,thurston dart,26,232,harpsichord,1962,2023,20,19,25763
6PTMq2Sdr80dTX4Ax4KnSe,sally anne marsh,0,127," dance , rock , pop ",1996,2012,3,9,130
4DEP2Gftmem88C3JN8be77,kozzie,16,7992,grime,2011,2024,15,4,5545
0HOfgZhaeyV32CUBUKea6j,teen angels,0,1136,argentine telepop,2004,2004,1,13,90
07tWK4t6x2HUvpE5gIHHxA,silver seven,0,3," blues , blues ",2018,2018,1,4,1
0bRSQWTnCzkRKctyXYrhs4,landline,13,1850,"art punk, egg punk",2018,2018,1,12,3357
7AsK7aBQJ2f4ING4sMmPgZ,planewalker,3,289,deep psytrance,2010,2017,7,4,932
3Qei3mnDY6LrmJK6sYJdxo,fauve,49,256936,"french indie pop, french rock",2011,2016,9,1,333821
4mbV16vGdyzX4fyDsR5Adn,the micragirls,1,255," indie , rock , pop ",2007,2010,4,3,200
2H8EfATthjmKAIqWPWwgFW,james shinra,25,7699,braindance,2016,2024,20,1,21089
45ALMSzoLNFkaYxyhS4QZ1,darkstar,23,29560,wonky,2010,2021,20,1,22612
3NSLNeI2ud8qmgCFWyUZcl,rob schwimmer,0,59,laboratorio,2006,2018,2,19,110
2oorG7qPKvKN8qw24t6VgI,the decibels,4,495,"modern power pop, underground power pop",1997,2023,5,13,256
5KLb9sFfJbSBqRa1Y0tfev,deep switch,1,735,nwobhm,1986,1986,1,17,215
6IJUNqU4tyQiaVmGAdqFTQ,james lockhart,20,77," house , opera , choir ",1969,2017,9,13,17762
1XsE995nQlRygtN1vcT5vm,romance on a rocketship,24,7353,alternative pop rock,2010,2020,3,1,10861
51rzklJj6mqBOEXOiOPqY7,object blue,17,6126,uk experimental electronic,2018,2023,11,1,10887
4lXLaOgwpCcHnhpOrXd1KT,the multiple cat,0,219,iowa indie,2006,2016,6,1,80
6mV6fe8cMZZivQYeoArm0z,geyser,5,98,downtempo,2006,2016,10,3,82
3LzSjgXJnvwHq4w9aN2uwA,jack lenz,31,740,canadian soundtrack,2021,2022,2,26,50254
3wkfGQlChAydmX6C8Blqhn,sylvain hellio,0,19," jazz , pop ",2023,2023,1,4,4
0Ury0QIiBOlJmsdYUiCTfQ,shamshad begum,42,629929,"classic bollywood, filmi, ghazal",1943,2024,16,1,405130
4bimfv6edtj0UI0eMpp4zA,wild hunt,10,465,folk,2022,2023,11,3,2568
4RJ7KqJFOei12EsWuEFeLY,sleep debt,0,19,ambient,2016,2023,8,1,16
1UgRlUUZBwiGwqMFHA4Puf,shopping,22,21457,"garage psych, queercore",2013,2020,12,5,17968
6D6mhz1IABjZSdZX6G9VXu,robert ellis orrall,3,246," indie , country , house , rock , modern ",1993,2021,10,1,552
3c9WiTYoaYuh7uLQgdSixn,the stairs,11,2030,liverpool indie,2006,2016,7,14,3457
1PdF80hefyRiyNdRFiXOeC,as serenity fades,1,402,"finnish death metal, grim death metal",2010,2010,1,4,147
6Dwm26DCsEeS9SulZNOJf7,unrestful movements,0,35,nz punk,2011,2011,1,15,20
3TiyEX77D6OFTvSfx5WDEE,van der karsten,36,3608,german trance,2021,2024,20,2,108984
3iqGLz8oXlHyvWYouRhjUw,thalarion,1,466,slovak metal,2008,2021,6,1,93
4mRAdzbdUDWVyTGuVV8TS6,kijk een ster,16,248,soul,2019,2022,8,1,8515
3AGFqPP3gt5rMSvhR87Xxu,edguy,47,277901,"german metal, german power metal, metal, power metal, progressive metal, speed metal, symphonic metal",1997,2022,20,1,396051
0WV3AJPeRS5VHEvvq1sdfB,bone n skin,18,6911,"gaming dubstep, serbian electronic",2014,2024,19,2,4810
5upXI71QNPjLwir1YZgKEx,cinema staff,44,49524," rock , pop ",2012,2023,20,4,289249
650vXTuKCzqSxHZRQDLYgR,pieter hellendaal,13,352,"baroque, classical era, dutch baroque, galante era",1995,2022,6,22,2764
0FF5X1HHWJyHT3ubLlkK6F,allison adams tucker,5,566,jazz,2008,2023,7,6,1297
6PJRmvCkUyt2zEItEBXiMv,daywind,34,3281,"instrumental worship, musica instrumental cristiana",2009,2020,20,10,70451
6aW4mpPV0gE3pfu9syWyzY,tommy largo,14,1807,deep funk house,2010,2020,20,2,4859
0OZHXLUlvJWfHKrdlHhkFU,alius,31,5834,pop edm,2018,2024,20,1,68255
05JNHlwtdHqPJ6wcW7Mil5,robert broberg,37,22720,classic swedish pop,1968,2012,20,17,135718
0fxdtW3XurLIbJnqyzWfEV,vogue.noir,26,4325,dark post-punk,2016,2023,7,6,29058
5ZKBQyNLXQd1VfNf2oH5yF,phillip keveren,35,4940,instrumental worship,2020,2023,20,30,38744
2r4iOKmxTQU9s361Yt3gq1,claudio villa,36,41940,classic italian pop,2013,2024,20,30,80461
6Si6fslrH2xSORoY5TclT5,rika,40,28086,uk pop,2019,2024,20,4,229939
7u5P0wZUf4nn17jAuSZDbN,josiel konrad,22,6282,trombone brasileiro,2017,2023,20,1,16674
2kjxZlPX2BjHVBrBE6Cega,jan davis,11,993,surf music,1996,2016,7,6,3238
17uCNrAYiTCTSsXfVEJANA,julio bustamante,7,1275,musica valenciana,2003,2023,17,4,947
1KBoKfkaxjSKZsmD9XCg3B,choir of trinity wall street,18,664,american choir,2012,2022,13,1,11978
521QVvB3OVAcDfrQ0myjrX,fast food society,0,914," rock , punk ",2013,2023,4,6,47
6aKxKjRMlXvPoigmsDUL8l,touch of joy,13,2956,classic belgian pop,1996,2010,17,2,4724
54LBMS0P9mMkhfxsp73k1D,sammy kaye,20,5174,"big band, british dance band, swing",2020,2023,3,10,23220
3Kp9UoUfzXxx1M8cCsw0kj,ὁπλίτης,20,6283,chinese black metal,2021,2024,5,6,5537
5ziygVAOhx4kwkjTYkDjhX,clams,16,9432,"indie shoegaze, japanese shoegaze",2020,2020,2,6,6483
1iZlQG09PwkMVMumsvgFj4,dagoba,30,45832,"cyber metal, french metal, groove metal, neo metal",2003,2024,12,1,39007
0E8nm69q7ijPykSsDWxMKL,steven rutter,1,659,experimental house,2017,2021,8,4,238
